x,y,pdf
0.019920,0.014234,0.019710
0.777284,0.502606,0.338924
0.089902,0.206882,0.046222
0.448623,0.638518,0.030713
0.643088,0.681411,0.114734
0.463282,0.847867,0.170694
0.291674,0.916771,0.220059
0.125110,0.150888,0.100267
0.023671,0.744271,0.023258
0.386993,0.893959,0.267004
0.619709,0.484846,0.277803
0.979088,0.885406,0.081699
0.512234,0.337305,0.326457
0.299754,0.946348,0.222324
0.540203,0.908177,0.171923
0.647301,0.392198,0.367449
0.302421,0.023780,0.295179
0.620687,0.210465,0.478354
0.062626,0.215149,0.016119
0.767285,0.950457,0.065391
0.409469,0.516435,0.115157
0.805842,0.590534,0.274272
0.124488,0.467408,0.088563
0.002762,0.898518,0.002755
0.961226,0.460688,0.437328
0.529833,0.050896,0.489852
0.288603,0.824320,0.224336
0.881527,0.526436,0.357323
0.801666,0.280338,0.528481
0.679986,0.539841,0.262434
0.752856,0.669920,0.180837
0.445841,0.531068,0.128685
0.406902,0.085771,0.375737
0.162970,0.475935,0.058778
0.672471,0.802366,0.016721
0.715323,0.033646,0.639534
0.113706,0.644657,0.105471
0.523947,0.796848,0.072979
0.794770,0.685893,0.184779
0.962335,0.159859,0.690867
0.660521,0.415158,0.356475
0.378207,0.570681,0.042310
0.406445,0.765267,0.130569
0.799877,0.182429,0.599596
0.040978,0.641631,0.039910
0.655308,0.169797,0.524682
0.593322,0.842735,0.070741
0.081980,0.226190,0.030251
0.669912,0.512829,0.280678
0.655721,0.007146,0.606864
0.812624,0.517482,0.340371
0.616590,0.535667,0.232631
0.861878,0.382606,0.471663
0.919968,0.835095,0.102346
0.777740,0.687581,0.175927
0.690963,0.305150,0.455849
0.622164,0.053116,0.561744
0.910262,0.606756,0.297028
0.655488,0.114448,0.555965
0.409555,0.071280,0.382285
0.750311,0.120525,0.613304
0.504650,0.899813,0.190723
0.575882,0.049792,0.527257
0.844413,0.668117,0.220508
0.256123,0.383202,0.098891
0.303650,0.902852,0.227280
0.454400,0.925075,0.256611
0.998063,0.744727,0.203929
0.088189,0.312435,0.009172
0.749396,0.964186,0.086998
0.126742,0.103456,0.114282
0.578905,0.845256,0.082858
0.174892,0.585622,0.151026
0.057275,0.703188,0.054996
0.796106,0.694251,0.177810
0.589100,0.051508,0.536968
0.777932,0.681984,0.181076
0.960069,0.684113,0.244899
0.792945,0.429885,0.406268
0.724961,0.188024,0.555261
0.158333,0.540762,0.122752
0.264596,0.652433,0.134959
0.647236,0.605342,0.187286
0.589846,0.589660,0.169330
0.554967,0.281922,0.391520
0.220850,0.333658,0.101567
0.473247,0.080122,0.433406
0.719546,0.431666,0.372538
0.475565,0.989360,0.286046
0.703644,0.794669,0.041213
0.666801,0.342689,0.415455
0.420177,0.622260,0.025376
0.300232,0.556601,0.008100
0.206744,0.367546,0.066372
0.915041,0.637432,0.271828
0.418571,0.257714,0.309726
0.197465,0.595005,0.138674
0.649519,0.135894,0.540298
0.518696,0.154111,0.438615
0.325165,0.639924,0.068411
0.352668,0.404472,0.162988
0.996074,0.983670,0.010876
0.026849,0.279811,0.026646
0.909393,0.856493,0.080243
0.509168,0.006639,0.485781
0.686893,0.206517,0.521250
0.184199,0.913400,0.154810
0.187576,0.923307,0.156836
0.821728,0.240590,0.567626
0.882982,0.685585,0.219066
0.190828,0.842478,0.161522
0.323314,0.489614,0.071279
0.022567,0.921055,0.022103
0.522507,0.623864,0.095923
0.274469,0.182830,0.227090
0.340373,0.105602,0.311959
0.899870,0.059112,0.740800
0.189934,0.845011,0.160818
0.575268,0.880381,0.119627
0.648081,0.052478,0.581468
0.088811,0.145395,0.066758
0.797673,0.654675,0.214036
0.343050,0.275647,0.240158
0.379213,0.735043,0.121350
0.175062,0.495794,0.064831
0.080214,0.264330,0.010128
0.447089,0.730691,0.062538
0.540386,0.636775,0.095328
0.110811,0.659656,0.102817
0.900772,0.777600,0.144772
0.198368,0.318575,0.090827
0.974948,0.837402,0.119521
0.943278,0.890495,0.064717
0.370425,0.739090,0.133012
0.484348,0.575311,0.115597
0.138368,0.092984,0.127717
0.855731,0.679186,0.214918
0.779757,0.245709,0.544047
0.216232,0.314316,0.109498
0.686127,0.478490,0.317844
0.521000,0.349676,0.323599
0.342994,0.620502,0.033960
0.088731,0.503366,0.084764
0.874109,0.592874,0.297324
0.767496,0.717183,0.144454
0.754650,0.648981,0.200611
0.652332,0.204047,0.502067
0.771492,0.326657,0.479419
0.557720,0.808900,0.061435
0.558665,0.377944,0.327047
0.698059,0.573710,0.241604
0.286138,0.192001,0.233574
0.279287,0.647198,0.116126
0.330045,0.476812,0.087598
0.954744,0.929922,0.037135
0.002483,0.215292,0.002482
0.348434,0.095330,0.322062
0.669004,0.161453,0.538297
0.098786,0.877421,0.090461
0.831929,0.392213,0.452610
0.126043,0.765632,0.114175
0.007604,0.680511,0.007565
0.076424,0.497570,0.073516
0.475733,0.705324,0.015546
0.146150,0.990230,0.126028
0.228897,0.364233,0.088420
0.738497,0.600307,0.236998
0.700400,0.704143,0.124085
0.656964,0.854239,0.041480
0.098561,0.235801,0.041966
0.787712,0.038600,0.686627
0.425572,0.647721,0.004576
0.474381,0.291469,0.330689
0.509049,0.185154,0.416125
0.038411,0.085401,0.031011
0.624417,0.209718,0.481172
0.148003,0.242625,0.085896
0.536221,0.705320,0.026535
0.988832,0.873095,0.094948
0.036523,0.745988,0.035539
0.439648,0.876014,0.219011
0.308488,0.191245,0.253256
0.705880,0.895461,0.050920
0.693288,0.124650,0.575288
0.114373,0.870745,0.103332
0.688456,0.801119,0.026875
0.022389,0.572115,0.022104
0.255807,0.118671,0.232265
0.043982,0.762435,0.042526
0.767060,0.880204,0.003918
0.046888,0.875473,0.044996
0.165269,0.360942,0.032965
0.623046,0.351409,0.384825
0.170211,0.947164,0.144185
0.985870,0.020197,0.817209
0.605840,0.861855,0.081007
0.497418,0.173404,0.413404
0.177932,0.242890,0.113664
0.278553,0.215151,0.216850
0.280060,0.089385,0.262127
0.605249,0.032775,0.557003
0.656002,0.841833,0.030316
0.044148,0.477854,0.043219
0.996731,0.611664,0.316948
0.530503,0.598194,0.125075
0.800093,0.325828,0.492737
0.841625,0.511433,0.356396
0.071307,0.302060,0.019510
0.168971,0.060856,0.162846
0.692413,0.020422,0.629183
0.741977,0.644076,0.199289
0.538786,0.106759,0.475273
0.706789,0.855180,0.013409
0.670848,0.793705,0.024001
0.712987,0.830985,0.012414
0.179100,0.374838,0.036092
0.911454,0.442014,0.438758
0.510600,0.417636,0.266523
0.316493,0.718829,0.158407
0.355007,0.750844,0.158735
0.735336,0.154337,0.583064
0.418327,0.491873,0.142839
0.718154,0.772699,0.069360
0.662477,0.629876,0.173029
0.231700,0.105463,0.213547
0.838788,0.930099,0.012047
0.009716,0.465557,0.009672
0.393589,0.175158,0.331438
0.783214,0.159744,0.606554
0.073978,0.008850,0.073784
0.843775,0.530194,0.341072
0.811918,0.898123,0.002552
0.642971,0.965771,0.153532
0.714774,0.978845,0.119647
0.381048,0.273679,0.271610
0.240425,0.800983,0.196409
0.787999,0.052080,0.678757
0.885070,0.238814,0.596248
0.550132,0.954315,0.208748
0.961850,0.081815,0.754831
0.085282,0.985353,0.078335
0.298423,0.071825,0.282991
0.619775,0.221091,0.471271
0.931602,0.402135,0.478544
0.770274,0.591125,0.259137
0.127191,0.944111,0.112520
0.083639,0.615634,0.079368
0.303146,0.716979,0.168448
0.237911,0.236980,0.170889
0.684173,0.366402,0.406698
0.857565,0.136665,0.661781
0.765901,0.667475,0.188913
0.146132,0.178262,0.111190
0.916751,0.317749,0.544154
0.789342,0.866950,0.019025
0.695623,0.535929,0.273538
0.831890,0.966272,0.045488
0.713530,0.231855,0.519531
0.480968,0.662752,0.030325
0.117301,0.763398,0.107036
0.039672,0.918976,0.038249
0.023480,0.545901,0.023180
0.423421,0.905787,0.263495
0.480544,0.029770,0.454969
0.962510,0.654202,0.271374
0.787572,0.811875,0.067562
0.443919,0.317676,0.292128
0.247475,0.896342,0.196214
0.595502,0.685351,0.083422
0.682926,0.370402,0.402993
0.465689,0.836898,0.157494
0.293117,0.010896,0.287911
0.401821,0.079593,0.373204
0.679446,0.587069,0.220498
0.580234,0.558241,0.191932
0.118290,0.875280,0.106433
0.291237,0.178575,0.243517
0.408962,0.651254,0.011620
0.432092,0.734760,0.078299
0.874996,0.175487,0.641132
0.911128,0.381621,0.489348
0.346871,0.937456,0.245555
0.916112,0.842225,0.094870
0.204311,0.674228,0.176814
0.250000,0.991436,0.193072
0.806277,0.929121,0.026914
0.187208,0.706078,0.163103
0.886778,0.666016,0.237578
0.553498,0.122312,0.479441
0.744633,0.704971,0.145037
0.982635,0.690883,0.245425
0.305296,0.994739,0.221822
0.552923,0.670826,0.070893
0.382881,0.987832,0.255930
0.256748,0.952283,0.198838
0.720509,0.633743,0.198602
0.006251,0.349046,0.006237
0.637093,0.755962,0.040512
0.128269,0.751448,0.116194
0.358700,0.828405,0.238991
0.551644,0.780235,0.037125
0.362607,0.416880,0.161388
0.140055,0.832033,0.124270
0.312178,0.801217,0.239141
0.873469,0.657052,0.240852
0.410678,0.543692,0.091840
0.831361,0.859628,0.045129
0.252172,0.019358,0.247941
0.180810,0.962257,0.151121
0.497606,0.173921,0.413291
0.622606,0.923713,0.128631
0.954219,0.024777,0.796580
0.998488,0.251912,0.625610
0.886388,0.670836,0.233211
0.012641,0.102109,0.002212
0.636056,0.826768,0.028062
0.270575,0.001087,0.267207
0.880849,0.147277,0.665287
0.088512,0.087934,0.080070
0.108012,0.857050,0.098297
0.776406,0.012059,0.694138
0.132292,0.451986,0.067780
0.347724,0.879052,0.250980
0.735894,0.487345,0.333926
0.859101,0.885021,0.035405
0.758629,0.718433,0.139245
0.833013,0.530032,0.337285
0.216383,0.109454,0.198263
0.466576,0.551279,0.125207
0.276030,0.476146,0.043232
0.579605,0.966596,0.198363
0.164921,0.777837,0.144437
0.505059,0.868958,0.159548
0.343058,0.324537,0.210739
0.374986,0.862573,0.261006
0.516102,0.414693,0.272367
0.505109,0.281206,0.358598
0.317313,0.169234,0.269867
0.831164,0.579355,0.293812
0.736566,0.577533,0.256323
0.600126,0.536897,0.222291
0.624569,0.020903,0.576870
0.769438,0.167846,0.593533
0.850386,0.789262,0.115213
0.817374,0.473830,0.379309
0.940420,0.356583,0.519486
0.917662,0.432921,0.448355
0.276958,0.430758,0.081030
0.681489,0.864439,0.036464
0.184415,0.043508,0.180071
0.920010,0.060370,0.750728
0.481395,0.195946,0.390171
0.130499,0.323990,0.024475
0.326702,0.825439,0.245034
0.659244,0.806361,0.005305
0.437416,0.109379,0.393549
0.744339,0.281288,0.500618
0.007168,0.371493,0.007149
0.891476,0.749387,0.166032
0.902736,0.106317,0.706964
0.285868,0.011877,0.280907
0.967080,0.887465,0.075832
0.193437,0.604721,0.152513
0.506958,0.175301,0.419561
0.554379,0.733747,0.010649
0.293224,0.289663,0.190927
0.222241,0.101369,0.205727
0.651961,0.063237,0.579320
0.551624,0.765533,0.022559
0.474547,0.941233,0.255845
0.287652,0.421521,0.097238
0.224795,0.542968,0.061936
0.960319,0.747222,0.190800
0.271296,0.950988,0.207017
0.236846,0.702511,0.198691
0.123068,0.243357,0.061930
0.935167,0.923353,0.034867
0.396662,0.034734,0.379997
0.651681,0.601260,0.193357
0.592836,0.041862,0.543692
0.206374,0.488721,0.029361
0.010918,0.939101,0.010807
0.358461,0.921238,0.252136
0.378997,0.019617,0.366916
0.495657,0.996582,0.290266
0.028059,0.427870,0.027722
0.250201,0.301911,0.146899
0.688182,0.979007,0.136066
0.244769,0.829353,0.197809
0.234944,0.830800,0.191513
0.421393,0.970699,0.271719
0.964139,0.523747,0.384152
0.656509,0.731818,0.074638
0.222939,0.154958,0.190947
0.615271,0.557425,0.212778
0.475631,0.701462,0.011758
0.048238,0.406828,0.047288
0.132051,0.758546,0.119148
0.983578,0.971271,0.015661
0.716825,0.208764,0.536939
0.517897,0.173509,0.428514
0.207575,0.587229,0.121156
0.158831,0.340230,0.040806
0.620178,0.158828,0.508026
0.922520,0.687959,0.230181
0.169232,0.972965,0.142870
0.639087,0.013058,0.591409
0.581834,0.411475,0.315534
0.169252,0.726456,0.148989
0.392810,0.995329,0.258910
0.485207,0.623729,0.070936
0.299510,0.465745,0.071768
0.818864,0.031159,0.711444
0.904304,0.405346,0.467329
0.330623,0.218389,0.259796
0.422890,0.914978,0.273375
0.001765,0.218311,0.001764
0.186557,0.111817,0.169626
0.703604,0.444804,0.354232
0.016512,0.464391,0.016386
0.646525,0.748943,0.052694
0.798402,0.230144,0.564463
0.662022,0.804319,0.008863
0.835162,0.511157,0.354275
0.020883,0.962077,0.020468
0.806300,0.693665,0.182612
0.740615,0.966310,0.093786
0.411762,0.286983,0.287490
0.585267,0.170429,0.477982
0.028483,0.427476,0.028136
0.210754,0.145133,0.182910
0.957763,0.563187,0.348550
0.158810,0.818610,0.138892
0.091592,0.084761,0.083660
0.652710,0.539582,0.248705
0.076035,0.918278,0.070858
0.397863,0.703834,0.073575
0.299823,0.345623,0.161773
0.840419,0.834839,0.070849
0.286255,0.568031,0.030937
0.587011,0.259116,0.426731
0.316559,0.778407,0.222999
0.938746,0.766930,0.167084
0.362802,0.758071,0.159704
0.742591,0.898979,0.033600
0.658518,0.263533,0.467107
0.013253,0.749674,0.013122
0.485142,0.718943,0.022385
0.028705,0.427653,0.028353
0.002393,0.979819,0.002387
0.852461,0.564140,0.314820
0.200726,0.183696,0.160225
0.485738,0.509785,0.174805
0.303987,0.953314,0.223991
0.102622,0.110600,0.089255
0.200374,0.467962,0.016951
0.071372,0.203632,0.029473
0.729860,0.168624,0.570703
0.714977,0.222977,0.526360
0.906170,0.112529,0.703908
0.014100,0.556775,0.013990
0.401466,0.242741,0.304775
0.705527,0.545805,0.269720
0.871847,0.088421,0.704240
0.479247,0.264313,0.350760
0.951795,0.661368,0.262136
0.227297,0.473679,0.002627
0.995687,0.564480,0.357171
0.547480,0.389573,0.311418
0.894513,0.577752,0.317226
0.955101,0.153207,0.693444
0.545902,0.237439,0.413125
0.505826,0.147310,0.432135
0.805603,0.174008,0.608499
0.782808,0.547464,0.302628
0.998531,0.224503,0.649154
0.451188,0.749407,0.078575
0.317506,0.584949,0.020478
0.833109,0.562946,0.308840
0.687825,0.518425,0.284834
0.206360,0.313086,0.101388
0.925761,0.384415,0.491643
0.779780,0.239023,0.548929
0.269146,0.005087,0.265523
0.548542,0.831604,0.090336
0.608144,0.634099,0.139135
0.482450,0.999892,0.286441
0.994348,0.043576,0.802050
0.750359,0.207459,0.556196
0.256314,0.494876,0.010054
0.933865,0.969028,0.002095
0.799675,0.608763,0.255728
0.433370,0.348092,0.264182
0.919945,0.400631,0.476238
0.519655,0.346140,0.325208
0.206147,0.996380,0.166681
0.734091,0.324095,0.463763
0.863378,0.794589,0.115738
0.590599,0.846623,0.076335
0.032454,0.090600,0.024173
0.782505,0.589904,0.265360
0.434749,0.428140,0.206555
0.347389,0.203511,0.280739
0.920345,0.194113,0.646100
0.493081,0.267013,0.358956
0.747640,0.222170,0.544564
0.037899,0.731932,0.036860
0.672517,0.420705,0.358270
0.668288,0.489671,0.299513
0.175214,0.690885,0.154478
0.466949,0.956055,0.276689
0.403009,0.650339,0.015333
0.414612,0.813086,0.174160
0.656857,0.928145,0.110427
0.818568,0.298553,0.521902
0.500090,0.046727,0.466631
0.871070,0.684128,0.216136
0.817320,0.156288,0.627088
0.790763,0.832547,0.050449
0.401652,0.137413,0.353529
0.250227,0.974534,0.194020
0.898356,0.837457,0.092203
0.042787,0.096063,0.033415
0.183097,0.456350,0.023145
0.191709,0.576609,0.125652
0.502867,0.347435,0.313163
0.954896,0.968987,0.006377
0.957732,0.748978,0.188505
0.428223,0.061431,0.401196
0.151536,0.211963,0.103062
0.700624,0.612515,0.208182
0.089657,0.739801,0.083813
0.764069,0.399553,0.418724
0.651975,0.905577,0.092706
0.631542,0.471105,0.295719
0.219153,0.462466,0.004771
0.366158,0.744204,0.142060
0.280363,0.212931,0.219430
0.974529,0.336936,0.546134
0.100581,0.152343,0.076128
0.367524,0.276997,0.259030
0.775585,0.152629,0.607165
0.841530,0.476854,0.385780
0.252764,0.701599,0.198662
0.783345,0.116129,0.635684
0.145876,0.463547,0.064455
0.551832,0.821832,0.078328
0.421880,0.676780,0.027161
0.739455,0.287083,0.493939
0.287958,0.653669,0.115051
0.266821,0.218917,0.204887
0.856857,0.898886,0.022600
0.013358,0.755834,0.013225
0.418684,0.611409,0.034715
0.937250,0.745686,0.184866
0.397258,0.585954,0.042695
0.887750,0.524551,0.360979
0.319175,0.779441,0.221719
0.563008,0.087200,0.502152
0.373674,0.058128,0.354168
0.316527,0.789800,0.235521
0.391465,0.891029,0.269164
0.765380,0.975456,0.087669
0.320614,0.005247,0.314599
0.403307,0.163246,0.344473
0.527637,0.268851,0.381682
0.671818,0.691339,0.121096
0.501898,0.316913,0.333342
0.192440,0.954858,0.159158
0.791468,0.686333,0.182982
0.113203,0.629077,0.105226
0.248544,0.475079,0.020302
0.772529,0.518611,0.323260
0.912566,0.791470,0.137003
0.133612,0.923194,0.117780
0.109160,0.509118,0.103081
0.692442,0.660691,0.160226
0.593014,0.093161,0.522133
0.812582,0.137962,0.637401
0.812836,0.513410,0.343942
0.689829,0.110195,0.581259
0.626505,0.510033,0.260215
0.399880,0.019353,0.385988
0.044534,0.727411,0.043109
0.732137,0.052335,0.641512
0.829991,0.481770,0.377373
0.762763,0.309497,0.488493
0.032978,0.178238,0.001202
0.370126,0.724144,0.117509
0.787815,0.642940,0.220438
0.145748,0.623630,0.132650
0.951042,0.885746,0.071467
0.403886,0.072676,0.376976
0.408360,0.059326,0.384507
0.242875,0.389549,0.082807
0.128648,0.630102,0.118337
0.861350,0.475709,0.393795
0.293180,0.026752,0.286079
0.582475,0.849565,0.084657
0.078150,0.281868,0.001272
0.289310,0.524951,0.011801
0.918651,0.432412,0.449087
0.224431,0.124958,0.201606
0.332225,0.694578,0.118803
0.356935,0.871741,0.255940
0.630103,0.678698,0.109981
0.769950,0.342927,0.466131
0.094268,0.159812,0.067654
0.771784,0.135251,0.616527
0.448465,0.169526,0.377782
0.683824,0.826043,0.000840
0.701278,0.424781,0.369366
0.508324,0.873192,0.161309
0.689406,0.359168,0.414903
0.929198,0.344207,0.526320
0.899253,0.272400,0.574931
0.348944,0.615015,0.023636
0.394973,0.363578,0.225057
0.914833,0.429098,0.450707
0.931076,0.663868,0.253799
0.737470,0.957616,0.088095
0.577734,0.134219,0.491470
0.754875,0.751128,0.107515
0.436907,0.443744,0.195812
0.945183,0.723537,0.206468
0.277416,0.194393,0.224940
0.841117,0.558895,0.315300
0.167079,0.607531,0.150289
0.549331,0.181671,0.446915
0.430050,0.938069,0.278516
0.727769,0.181135,0.561375
0.507478,0.131746,0.440411
0.224150,0.330461,0.106533
0.549606,0.491209,0.231631
0.328720,0.591180,0.017103
0.817445,0.366504,0.467742
0.844375,0.243612,0.575418
0.222139,0.135601,0.196378
0.427304,0.033903,0.407471
0.580158,0.990594,0.219792
0.901255,0.478283,0.404830
0.412425,0.295180,0.283017
0.498567,0.715178,0.009039
0.365527,0.529058,0.070483
0.231075,0.545799,0.058872
0.583106,0.084864,0.518431
0.844033,0.553831,0.320749
0.605584,0.433269,0.312117
0.056164,0.444850,0.054758
0.626325,0.421873,0.332783
0.038968,0.996091,0.037483
0.182372,0.723506,0.158975
0.338415,0.257193,0.246567
0.607875,0.699568,0.077262
0.692145,0.892546,0.056230
0.828340,0.194038,0.605362
0.445300,0.805860,0.141568
0.323829,0.023769,0.315247
0.518113,0.437595,0.255745
0.339225,0.180697,0.283928
0.128384,0.375856,0.012279
0.669691,0.011590,0.615878
0.721960,0.171400,0.564325
0.599454,0.890959,0.113233
0.814345,0.497364,0.358215
0.822030,0.152763,0.632028
0.696578,0.044344,0.620738
0.420024,0.296521,0.287910
0.208482,0.791451,0.175510
0.232621,0.733469,0.194384
0.032430,0.543975,0.031861
0.188900,0.588378,0.140197
0.210739,0.878265,0.173845
0.435090,0.322664,0.282452
0.839818,0.884469,0.027344
0.333902,0.194405,0.273536
0.144214,0.347744,0.022152
0.664050,0.820908,0.005706
0.383643,0.258575,0.282165
0.598097,0.359430,0.364481
0.296179,0.792815,0.230766
0.286744,0.071695,0.272281
0.030675,0.152076,0.007513
0.127689,0.287818,0.043226
0.771593,0.905101,0.023664
0.047184,0.035276,0.045847
0.509317,0.720735,0.007025
0.372409,0.848541,0.248324
0.659120,0.633120,0.168280
0.122794,0.524994,0.114870
0.481871,0.229751,0.372528
0.798409,0.842765,0.044907
0.509642,0.402992,0.277118
0.993550,0.506105,0.406725
0.429304,0.555712,0.094677
0.413647,0.833923,0.196922
0.127275,0.401637,0.032342
0.123616,0.957112,0.109568
0.848512,0.751051,0.148344
0.105782,0.540293,0.099746
0.672889,0.922485,0.095219
0.455494,0.293590,0.315838
0.762088,0.670994,0.184028
0.792565,0.790078,0.089565
0.080116,0.773673,0.075241
0.716654,0.354515,0.432117
0.540586,0.663016,0.070448
0.384724,0.038985,0.368369
0.783873,0.748753,0.123108
0.538684,0.951091,0.214380
0.037286,0.318793,0.036840
0.561363,0.450299,0.272537
0.761371,0.159889,0.594385
0.388923,0.978081,0.259201
0.035464,0.288657,0.035097
0.357845,0.537466,0.056862
0.885637,0.433568,0.437568
0.314607,0.087633,0.293968
0.008149,0.158547,0.008139
0.566187,0.369167,0.338162
0.591526,0.768795,0.000304
0.499507,0.925606,0.220263
0.190400,0.389464,0.035951
0.947950,0.336898,0.538298
0.854236,0.857805,0.056740
0.633071,0.930403,0.127897
0.964060,0.319423,0.557879
0.259628,0.485050,0.021474
0.480325,0.669256,0.023501
0.092062,0.694296,0.086263
0.555031,0.227905,0.424935
0.090541,0.403484,0.069620
0.711229,0.293940,0.474593
0.934703,0.887254,0.064170
0.043034,0.462812,0.042178
